,feature_names,target_names,task_id
3621,"('UVProtection', 'Polarization', 'Durability', 'FrameComfort')",SunglassesQualityRating,3621
3622,"('StakeholderAlignment', 'RiskMitigation', 'ExecutionDiscipline', 'BenefitRealization')",ProjectSuccessLevel,3622
3623,"('RouteOptimization', 'DefensiveDriving', 'PassengerComfort', 'PickupPunctuality')",DriverRatingScore,3623
3624,"('ColorVibrancy', 'OdorNeutralization', 'StainRemoval', 'FabricGentleness')",DetergentEfficacyRating,3624
3625,"('LowLightSensitivity', 'AutofocusSpeed', 'LensSharpness', 'ImageStabilization')",PhotoQualityScore,3625
3626,"('ProblemResearch', 'ConceptGeneration', 'PrototypingCycles', 'EngineeringInput')",InventionFeasibilityScore,3626
3627,"('DomainComplexity', 'TechnicalArchitecture', 'SecurityBestPractices', 'TestCoverage')",PlatformRobustnessRating,3627
3628,"('SeasonPrep', 'PositionSkill', 'Strength&Conditioning', 'PlaybookFluency')",RookieImpactRating,3628
3629,"('SuspensionDamping', 'EnginePowerband', 'AerodynamicGrip', 'ChassisResponsiveness')",HotLapScore,3629
3630,"('HookRelevance', 'ExpertPositioning', 'NarrativeVoice', 'OutlineStructure')",BookProposalStrength,3630
3631,"('IngredientQuality', 'RecipeR&D', 'PresentationAesthetic', 'FlavorComplexity')",MenuItemSuccessLikelihood,3631
3632,"('DwellTime', 'ScrollDepth', 'ClickDepth', 'Loyalty')",ContentEngagementScore,3632
3633,"('GamutVolume', 'ColorAccuracy', 'LightEmissionEfficiency', 'RefreshRate')",DisplayQualityBenchmark,3633
3634,"('BenchmarkAnalysis', 'CustomerJourneys', 'ConversionFunnelFriction', 'MarketingMixModeling')",GrowthPotentialScore,3634
3635,"('CellVitality', 'LymphocyteCount', 'HemoglobinLevels', 'CardioCapacity')",Health&WellnessScore,3635
3636,"('RequirementsFit', 'TechnicalFeasibility', 'ProfitPotential', 'FounderPassion')",VentureInvestmentPotential,3636
3637,"('BreathSupport', 'Articulation', 'Musicality', 'RhythmicFeel')",JazzSoloQualityRating,3637
3638,"('ProductBacklog', 'TeamMorale', 'DeliveryVelocity', 'CodeQuality')",ProjectSuccessIndicator,3638
3639,"('FarmingTechnique', 'ProcessingMethod', 'HumidityControl', 'CuringTime')",TobaccoLeafQualityRating,3639
3640,"('StoryAppeal', 'CharacterDevelopment', 'PacingFlow', 'DescriptivePassages')",ManuscriptStrengthScore,3640
3641,"('PressureControl', 'EntryAngle', 'SpinRate', 'SpeedConsistency')",ShotMakingAbilityRating,3641
3642,"('RouteFinding', 'CruxExecutions', 'MentalControl', 'PaceManagement')",AscentEfficiencyScore,3642
3643,"('BatchVariability', 'RoastedEvenness', 'Acidity', 'Body')",CoffeeCuppingScore,3643
3644,"('DrumMixing', 'PavementDensity', 'CuringProtocol', 'RideComfort')",RoadQualityRating,3644
3645,"('MedicalResearchInputs', 'ClinicalRigor', 'ParticipantDiversity', 'ControlGroup')",StudySignificanceScore,3645
3646,"('HarmonicComplexity', 'LyricalDepth', 'Instrumentation', 'ProductionPolish')",AlbumReviewScore,3646
3647,"('PacketDeliveryJitter', 'PacketDeliveryLatency', 'PacketLoss', 'MTBF')",Mission,3647
3648,"('ProblemIdentification', 'DesignIterations', 'ValidationRigor', 'FinancialAnalysis')",NewVenturePotentialScore,3648
3649,"('Floorspace', 'Numberofbedrooms', 'Neighborhoodsafetyrating', 'Schooldistrictranking')",Houseprice,3649
3650,"('Ingredientcost', 'Laborcost', 'Rent', 'Customervolume')",Restaurantprofit,3650
3651,"('Studyhours', 'Testscores', 'GPA', 'Extracurricularactivities')",Collegeadmissions,3651
3652,"('Jobexperience', 'Educationlevel', 'Skillsrating', 'Networkconnections')",Salary,3652
3653,"('Height', 'Strength', 'Agility', 'Ballhandling')",Draftstock,3653
3654,"('Batteriesused', 'Solarpanelarea', 'Turbineoutput', 'Generatorcapacity')",Powerplantoutput,3654
3655,"('Rainfall', 'Irrigation', 'Soilnutrients', 'Sunexposure')",Cropyield,3655
3656,"('Companyrevenue', 'Marketshare', 'Brandloyalty', 'Adspending')",Stockprice,3656
3657,"('Partscost', 'Assemblytime', 'Qualitytesting', 'Warrantylength')",Profitmargin,3657
3658,"('Practicetime', 'Lessonstaken', 'Musicalability', 'Auditionpresentation')",Orchestraseatposition,3658
3659,"('Ingredientquality', 'Chefskill', 'Restaurantdecor', 'Customerreviews')",Mealprice,3659
3660,"('Squarefootage', 'Noiseinsulation', 'Naturallight', 'LEEDcertification')",Rentalprice,3660
3661,"('Commutetime', 'Officeculturerating', 'Salaryoffer', 'Signingbonus')",Jobsatisfactionscore,3661
3662,"('Length', 'Complexity', 'Originality', 'Emotionalimpact')",Poemranking,3662
3663,"('Pageloadspeed', 'Easeofnavigation', 'Visualappeal', 'Contentquality')",Websitetraffic,3663
3664,"('Fatcontent', 'Proteincontent', 'Flavor', 'Nutritionalbalance')",Customersatisfaction,3664
3665,"('Componentdurability', 'Style', 'Brandtrust', 'Resalevalue')",Productsales,3665
3666,"('Exerciseduration', 'Exerciseintensity', 'Hearthealth', 'Cholesterollevels')",Lifeexpectancy,3666
3667,"('Interestrate', 'Monthlycontribution', 'Companymatch', 'Yearsinvested')",Retirementfundvalue,3667
3668,"('Studentengagement', 'Instructorquality', 'Courserelevance', 'Supportresources')",Graduationrate,3668
3669,"('Developedland', 'Forestarea', 'Speciesdiversity', 'Sustainabilitypractices')",Environmentalhealthindex,3669
3670,"('Sugarcontent', 'Ingredientpurity', 'Filtrationmethod', 'Prooflevel')",Beveragequality,3670
3671,"('Cloudcoverage', 'Viewquality', 'Temperature', 'Accommodationcomfort')",Tourismdemand,3671
3672,"('Patentportfolio', 'Researchpublications', 'Commercializedproducts', 'Clinicaltrialssuccessrate')",Investmentattractiveness,3672
3673,"('Landarea', 'Populationdensity', 'Publicinfrastructureinvestment', 'Educationalattainment')",Citydevelopmentindex,3673
3674,"('Regulationstringency', 'Compliancerate', 'Monitoringbudgets', 'Enforcementcapability')",Environmentsustainability,3674
3675,"('Numberofticketssold', 'Concessionssales', 'Advertisingexpense', 'Showexcitement')",Venueprofitability,3675
3676,"('Workerproductivity', 'Inventoryturns', 'Supplierdiscounts', 'Distributionefficiency')",ManufacturingplantROI,3676
3677,"('Coursedifficulty', 'Studentaptitude', 'Facultyexpertise', 'Classsize')",Studentachievement,3677
3678,"('Highwaycoverage', 'Transportationbudget', 'Urbanplanning', 'Travelconvenience')",Tourismrevenue,3678
3679,"('Inflationrate', 'Disposableincome', 'Consumerconfidence', 'Employmentrate')",Retailspending,3679
3680,"('Aroma', 'Acidity', 'Body', 'Flavornotes')",Coffeerating,3680
3681,"('Parentalinvolvement', 'Teacherengagement', 'Extrasupport', 'Motivationlevel')",Testscores,3681
3682,"('UVexposure', 'Skinhydration', 'Dietquality', 'Stresslevels')",Skinhealth,3682
3683,"('ARPU', 'Engagementmetrics', 'Advertisingrevenue', 'Operatingmargins')",Valuationmultiples,3683
3684,"('Vehiclerange', 'Chargingnetwork', 'Brandtrust', 'Styling')",EVadoptionrate,3684
3685,"('Proteinintake', 'Workoutfrequency', 'Recoverytime', 'Bodyfatpercentage')",Athleticperformance,3685
3686,"('Ideauniqueness', 'Executioncapability', 'Fundingraised', 'Marketpotential')",Startupsuccessodds,3686
3687,"('Breathability', 'Weight', 'Flexibility', 'Cushioning')",Runningshoerating,3687
3688,"('Grainyield', 'Growingconditions', 'Transportcosts', 'Commoditiesprices')",Farmprofitability,3688
3689,"('Failurerate', 'Recoverytime', 'Transactionvolume', 'Uptimepercentage')",Platformreliability,3689
3690,"('Ideageneration', 'Prototypingskills', 'Businesstraining', 'Mentorshipaccess')",Entrepreneurialsuccess,3690
3691,"('Cloudcoverage', 'Snowfall', 'Slopesteepness', 'Liftwaittimes')",Skiresortguestsatisfaction,3691
3692,"('Intermodalconnections', 'Populationreach', 'Travelspeed', 'Servicefrequency')",Publictransportridership,3692
3693,"('Complicationrate', 'Readmissionrate', 'Patientrating', 'AverageLOS')",Hospitalcarequality,3693
3694,"('Collectionsize', 'Taggingaccuracy', 'Recommendationrelevance', 'Applicationspeed')",Userengagement,3694
3695,"('Shopperfrequency', 'Customerlifetimevalue', 'Marketshare', 'Cashflow')",Franchiseesuccess,3695
3696,"('Cleaningefficiency', 'Navigationcapability', 'Appcontrolfeatures', 'Customersupport')",Robotvacuumnetpromoterscore,3696
3697,"('Specieshabitatrange', 'Biodiversityimpact', 'Conservationfunding', 'Ecosysteminterconnectedness')",Environmentalresilience,3697
3698,"('Finishquality', 'Craftsmanship', 'Designaesthetics', 'Materialsused')",Furnitureprice,3698
3699,"('Processingpower', 'Graphicscapability', 'Gamelibrarybreadth', 'Backwardscompatibility')",Consolemarketshare,3699
3700,"('Issueseverity', 'Responsetime', 'Fixpercentage', 'Customerreporting')",Softwarereliabilityscore,3700
3701,"('Patienthealthliteracy', 'Medicationadherence', 'Lifestylefactors', 'Accesstocare')",Treatmentefficacy,3701
3702,"('Waterefficiency', 'Energysavings', 'Materialutilization', 'Landstewardship')",Greenbuildingcertificationlevel,3702
3703,"('Complexity', 'Originality', 'Emotionalresonance', 'Culturalsignificance')",Artworkvaluation,3703
3704,"('Sugarlevel', 'Acidity', 'Aroma', 'Body')",Winerating,3704
3705,"('Ingredientquality', 'Executionskill', 'Platingartistry', 'Winepairing')",Diningexperiencerating,3705
3706,"('Networkcoverage', 'Dataspeed', 'Customerservice', 'Pricecompetitiveness')",Subscribergrowth,3706
3707,"('Technologyinnovation', 'Designappeal', 'Brandprestige', 'Dealernetworkbreadth')",Luxuryvehicledemand,3707
3708,"('Proteincontent', 'Antioxidants', 'Phytonutrients', 'Nutrientretention')",Mealnutritionscore,3708
3709,"('Contractswon', 'Bidcompetitiveness', 'Safetyrecord', 'Operationalefficiency')",Constructionfirmprofitability,3709
3710,"('Producevariety', 'Localsourcing', 'Organicpercentage', 'Foodmiles')",Grocerysustainabilityscore,3710
3711,"('Coloraccuracy', 'Contrastratio', 'Viewingangle', 'Responsetime')",Displayqualityscore,3711
3712,"('Voteroutreach', 'Policyplatform', 'Debatingskill', 'Fundraisingcapability')",Electionodds,3712
3713,"('Finishingquality', 'Designaesthetic', 'Craftsmanshipskill', 'Materialvalue')",Furniturepricepoint,3713
3714,"('Capitaldeployed', 'Dealflow', 'Valuecreationcapability', 'Exitopportunities')",VCfundperformance,3714
3715,"('Primelocation', 'Buildingamenities', 'Greenspace', 'Neighborhoodlivabilityscore')",Propertyvaluation,3715
3716,"('Collectiondepth', 'Personalizationaccuracy', 'Deliveryspeed', 'Packagingquality')",Subscriptionboxcustomersatisfaction,3716
3717,"('Instructionaldesign', 'Learnersupport', 'Subjectmatterexpertise', 'Platformreliability')",Onlinecourserating,3717
3718,"('Weatheraccuracy', 'Alerttimeliness', 'Datavisualization', 'Userfriendliness')",Weatherappusersentiment,3718
3719,"('Ingredientintegrity', 'Productioncare', 'Tasteprofile', 'Brandtrust')",Foodproductcustomerloyalty,3719
3720,"('Probabilityofadvancement', 'Commercialpotential', 'Technicalmerit', 'Societalbenefit')",Researchgrantfundinglikelihood,3720
3721,"('Testingrigor', 'Conceptreinforcement', 'Lifeskillsapplication', 'Studentmindsetcoaching')",Academicachievement,3721
3722,"('Transmissionefficiency', 'Motortorque', 'Handlingresponsiveness', 'Cabinquietness')",Drivingenjoyment,3722
3723,"('Composerrenown', 'Lyricpoignancy', 'Vocalcontrol', 'Instrumentalvirtuosity')",Songcriticalacclaim,3723
3724,"('Patternuniqueness', 'Colorvibrancy', 'Constructionquality', 'Brandprestige')",Handbagresalevalue,3724
3725,"('Flightfrequency', 'Departureefficiency', 'Cabincomfort', 'Customersupport')",Airlinecustomersatisfaction,3725
3726,"('Ingredientintegrity', 'Recipecomplexity', 'Presentationflair', 'Winepairingaptitude')",Diningsophistication,3726
3727,"('Foundationmatch', 'Scholarshipavailability', 'Campusculture', 'Careeroutcomes')",Collegeselectionscore,3727
3728,"('Moisturewicking', 'Odorcontrol', 'Flexibility', 'Stylevariety')",Activewearcustomerloyalty,3728
3729,"('Primelocation', 'Buildingreputation', 'Technologyreadiness', 'Conferencehostingexperience')",Corporateeventbookings,3729
3730,"('Diagnosticaccuracy', 'Patientrapport', 'Treatmentplanningproficiency', 'Bedsidemanner')",Doctoroverallrating,3730
3731,"('Ingredientquality', 'Productioncare', 'Complexitybalance', 'Finishfinesse')",Craftbeerconnoisseurendorsement,3731
3732,"('Compositionoriginality', 'Lyricpoignancy', 'Musicality', 'Audienceresonance')",Songcriticalreception,3732
3733,"('Coverageextent', 'Claimprocessingefficiency', 'Customerserviceresponsiveness', 'Premiumaffordability')",Insuranceprovidermarketshare,3733
3734,"('Dietquality', 'Lifestylefactors', 'Geneticpredisposition', 'Preventativescreeningcompliance')",Healthspan,3734
3735,"('Instructionaldesign', 'Assignmentconstruction', 'Studentsupport', 'Platformstability')",Onlinedegreeprogramrating,3735
3736,"('Responsiveness', 'Handlingstability', 'Cabincomfort', 'Technologyintegration')",Vehicledesirability,3736
3737,"('Primelocation', 'Communityfeel', 'Homefeatures', 'Resalepotential')",Propertydemand,3737
3738,"('Accuracy', 'Speed', 'Mobility', 'Endurance')",Bipedalrobotqualitymetric,3738
3739,"('Businesscaserigor', 'Technologyreadiness', 'Foundercapability', 'Targetmarketsize')",Ventureinvestmentpotential,3739
3740,"('Ridershipgrowth', 'Revenueyield', 'Operationalefficiency', 'Passengersatisfaction')",Masstransitsystemperformance,3740
3741,"('Age', 'Income', 'Education', 'Networth')",Creditscore,3741
3742,"('Yearsofexperience', 'Skillsscore', 'Performancerating', 'Awardswon')",Salary,3742
3743,"('Studyhours', 'Practiceexamscore', 'GPA', 'Extracurriculars')",Collegeadmissionstestscore,3743
3744,"('Rainfall', 'Sunlight', 'SoilpH', 'Fertilizeramount')",Cropyield,3744
3745,"('Enginesize', 'Horsepower', 'Torque', 'Fuelefficiency')",Accelerationtime,3745
3746,"('Height', 'Armspan', 'Verticalleap', 'Speed')",Basketballscoringaverage,3746
3747,"('Practicetime', 'Coachrating', 'Competitionresults', 'Fansupport')",Endorsements,3747
3748,"('Lengthofownership', 'Mileage', 'Maintenancerecord', 'Resalevalue')",Usedcarprice,3748
3749,"('Sizeoftumor', 'Bloodmarkerlevel', 'Stagingscore', 'ECOGscore')",Survivaltime,3749
3750,"('Ideauniqueness', 'Marketresearchrating', 'Prototypetestresults', 'Fundingraised')",Startupvaluation,3750
3751,"('Linesofcode', 'Codeefficiency', 'Documentationquality', 'Userdownloads')",Softwarerating,3751
3752,"('Yearsofschooling', 'IQscore', 'Extracurriculardiversity', 'Interviewperformance')",Joboffersalary,3752
3753,"('Cloudcoverage', 'Windspeed', 'Temperature', 'Snowmakingequipment')",Skiresortrevenue,3753
3754,"('FATscore', 'SATscore', 'GPA', 'Extracurricularactivities')",Universityranking,3754
3755,"('Capitalraised', 'Patentsfiled', 'Managementexperience', 'Usergrowthrate')",Companyvalue,3755
3756,"('Ingredientquality', 'Chefskill', 'Restaurantdecor', 'Customerreviews')",Mealprice,3756
3757,"('Supplierreliability', 'Manufacturingcapacity', 'Inventorylevel', 'Deliverytimeliness')",Customerloyalty,3757
3758,"('Leadershipability', 'Teamcohesion', 'Employeesatisfaction', 'Processimprovement')",Companyprofits,3758
3759,"('Songcatchiness', 'Musiciantalent', 'Studioquality', 'Musicvideoappeal')",Albumsales,3759
3760,"('Fiberintake', 'Fatintake', 'Portionsizes', 'Exerciseduration')",Weightloss,3760
3761,"('Interestrate', 'Compoundperiods', 'Contributionamount', 'Portfoliorisklevel')",Accountbalance,3761
3762,"('Reviewcount', 'Averagerating', 'Returnpolicyleniency', 'Affordability')",Productsales,3762
3763,"('UVindex', 'Hydrationlevel', 'Resttime', 'Recoveryfoodintake')",Athleticendurance,3763
3764,"('Cleanlinessrating', 'Stafffriendliness', 'Amenitiesquality', 'Locationconvenience')",Hoteloccupancyrate,3764
3765,"('SoilpH', 'Shadelevel', 'Wateramount', 'Fertilizertype')",Flowergardenbeauty,3765
3766,"('Finishingscore', 'Stylescore', 'Constructionquality', 'Sizeaccuracy')",Furnitureprice,3766
3767,"('Employeeskills', 'Managementmethods', 'Workculture', 'Automationlevel')",Companyoutput,3767
3768,"('Practiceamount', 'Theoryunderstanding', 'Creativitylevel', 'Feedbackincorporation')",Musiccompositionquality,3768
3769,"('Dietquality', 'Exerciseduration', 'Stresslevel', 'Sleepamount')",Healthscore,3769
3770,"('Screensize', 'CPUspeed', 'RAMamount', 'GPUpower')",Gameperformance,3770
3771,"('Primelocation', 'Walkabilityscore', 'Schooldistrictrating', 'Homestyle')",Houseprice,3771
3772,"('Furdensity', 'Toothstrength', 'Speed', 'Stamina')",Wolfpackhuntingability,3772
3773,"('Courserigor', 'Studytime', 'Examreadiness', 'Presentationskills')",Jobplacementrate,3773
3774,"('Ingredientcost', 'Dishoriginality', 'Taste', 'Presentation')",Chefcompetitionscore,3774
3775,"('Commutetime', 'Officeenvironment', 'Growthopportunities', 'Paylevel')",Jobsatisfaction,3775
3776,"('Dancecomplexity', 'Synchronization', 'Showmanship', 'Audiencereaction')",Dancecrewcontestscore,3776
3777,"('Producefreshness', 'Saucetaste', 'Seasoningbalance', 'Proteincookquality')",Mealdeliciousness,3777
3778,"('Investigativeskill', 'Attorneyexpertise', 'Evidencestrength', 'Witnesscredibility')",Trialverdict,3778
3779,"('Fatcontent', 'Texture', 'Seasoning', 'Platepresentation')",Foodcriticreview,3779
3780,"('Guitarwoodquality', 'Stringgauge', 'Ampwattage', 'Effectspedalversatility')",Guitartone,3780
3781,"('Dataquality', 'Algorithmsophistication', 'Modelinterpretability', 'Predictionaccuracy')",AIsystemperformance,3781
3782,"('Ingredientcompatibility', 'Preparationadeptness', 'Platingartistry', 'Flavorharmony')",Dishrating,3782
3783,"('Soilfertility', 'Sunexposure', 'Pestprevention', 'Pruningskill')",Harvestyield,3783
