,feature_names,target_names,task_id
4836,"('BrushStrokes', 'ColorHarmony', 'Balance', 'EmotionalExpression')",ArtisticMerit,4836
4837,"('LegStrength', 'ArmStrength', 'CoreStrength', 'Flexibility')",AthleticPerformance,4837
4838,"('SavingsDeposits', 'InvestmentReturns', 'SpendingHabits', 'IncomeChanges')",NetWorth,4838
4839,"('NeuronConnections', 'Neurotransmitters', 'BrainWaves', 'CognitionTasks')",Intelligence,4839
4840,"('LineTension', 'BendRadius', 'PipeDiameter', 'Pressure')",FlowRate,4840
4841,"('BrandAwareness', 'ConsiderationRate', 'PurchaseIntent', 'CustomerSatisfaction')",BrandEquity,4841
4842,"('FlightHours', 'PerformanceRating', 'KnowledgeTest', 'SimulatorPerformance')",PilotReadiness,4842
4843,"('TensileStrength', 'ThermalExpansion', 'ElectricalConductivity', 'Density')",MaterialSelection,4843
4844,"('Leadership', 'Collaboration', 'Innovation', 'Responsiveness')",OrganizationalAgility,4844
4845,"('Acidity', 'SugarContent', 'WaterActivity', 'ShelfLife')",FoodSpoilageRate,4845
4846,"('Concentration', 'ReactionTemperature', 'Catalyst', 'Pressure')",ChemicalYield,4846
4847,"('StomachpH', 'EnzymeActivity', 'NutrientAbsorption', 'Metabolism')",NutritionUtilizationEfficiency,4847
4848,"('NeuromuscularActivation', 'MuscleFiberRecruitment', 'MovementPattern', 'ExternalResistance')",StrengthOutput,4848
4849,"('ServiceQuality', 'Pricing', 'Location', 'Marketing')",CustomerVisits,4849
4850,"('Income', 'Savings', 'InvestmentReturns', 'Spending')",PersonalWealth,4850
4851,"('torque', 'rotationalinertia', 'angularvelocity', 'frictionlosses')",poweroutput,4851
4852,"('FamilyHistory', 'Diet', 'Exercise', 'StressLevel')",HealthOutcomes,4852
4853,"('Inflation', 'MoneySupply', 'GovernmentSpending', 'InterestRates')",CurrencyValue,4853
4854,"('UVExposure', 'AtmosphericGases', 'CloudFormation', 'AlbedoChanges')",TemperatureChange,4854
4855,"('AttentionSpan', 'Curiosity', 'Feedback', 'PracticeIntensity')",SkillImprovement,4855
4856,"('CapitalInvestment', 'LaborProductivity', 'TechnologyAdoption', 'ManagerialEfficiency')",FirmPerformance,4856
4857,"('PrimaryProduction', 'FoodChainLength', 'Pollution', 'ClimateChange')",EcosystemStability,4857
4858,"('Fatigue', 'Motivation', 'RiskAppetite', 'SituationalAwareness')",DecisionMaking,4858
4859,"('IdeaGeneration', 'Screening', 'BusinessPlanning', 'Launch')",SuccessOdds,4859
4860,"('FloweringDuration', 'PollinatorAbundance', 'SeedSet', 'GerminationRate')",PlantReproduction,4860
4861,"('DisposableIncome', 'LoanAccess', 'PurchaseIntent', 'Alternatives')",ProductSalesPotential,4861
4862,"('TopicExpertise', 'LogicalFlow', 'RhetoricalSkill', 'PresentationStyle')",Persuasiveness,4862
4863,"('ColorRendering', 'ContrastRatio', 'RefreshRate', 'Resolution')",DisplayQuality,4863
4864,"('FiringAngle', 'ProjectileMass', 'PropellantCharge', 'MuzzleVelocity')",Accuracy,4864
4865,"('Funding', 'FounderExpertise', 'MarketSize', 'Competition')",StartupSuccessOdds,4865
4866,"('SlopeAngle', 'KineticFriction', 'NormalForce', 'AccelerationDueToGravity')",DescentRate,4866
4867,"('CustomerPainPoints', 'SolutionFit', 'MarketingStrategy', 'ManagementTeam')",InvestmentPotential,4867
4868,"('Fatigue', 'ResponseTime', 'Workload', 'Distractions')",ErrorRate,4868
4869,"('LightExposure', 'Temperature', 'SoilNutrients', 'WaterAvailability')",PlantGrowth,4869
4870,"('CapitalExpense', 'OperatingExpense', 'Revenue', 'MarketShare')",Profitability,4870
4871,"('Precipitation', 'InfiltrationRate', 'RunoffCoefficient', 'WatershedSize')",StreamDischarge,4871
4872,"('DietaryFiber', 'GutTransitTime', 'GutMicrobiome', 'BowelFunction')",DigestiveHealth,4872
4873,"('Skill', 'Focus', 'Mindset', 'Coaching')",SportsPerformance,4873
4874,"('LinesOfCode', 'Modules', 'IntegrationComplexity', 'DefectRate')",SoftwareReliability,4874
4875,"('LoanAmount', 'CreditScore', 'Income', 'ExistingDebt')",ApprovalOdds,4875
4876,"('ExplorationSpend', 'KnownReserves', 'OilPrice', 'BreakevenCost')",ProjectProfitability,4876
4877,"('TrainingDataQuality', 'ModelComplexity', 'ComputePower', 'FeatureEngineering')",ModelAccuracy,4877
4878,"('IdeaGeneration', 'Screening', 'Experimentation', 'FeedbackSpeed')",ProductImprovement,4878
4879,"('CapitalExpense', 'OperatingExpense', 'Revenue', 'MarketShare')",FirmProfitability,4879
4880,"('MuscleActivation', 'MovementVelocity', 'ExternalLoad', 'Fatigue')",PowerOutput,4880
4881,"('HabitatArea', 'Connectivity', 'SpeciesCounts', 'Interactions')",Biodiversity,4881
4882,"('Effort', 'WorkingConditions', 'Recognition', 'AdvancementProspects')",EmployeeEngagement,4882
4883,"('MatrixProperties', 'FillerConcentration', 'ProcessingMethod', 'TestingProtocol')",CompositePerformance,4883
4884,"('Apathy', 'Disconnection', 'Purposelessness', 'Joylessness')",Depression,4884
4885,"('UVExposure', 'OzoneConcentration', 'PollenCount', 'ImmuneFunction')",SymptomSeverity,4885
4886,"('IdeaGeneration', 'Analysis', 'Prototyping', 'MarketResearch')",ProductSuccessOdds,4886
4887,"('Fundamentals', 'Valuation', 'GrowthOutlook', 'EconomicConditions')",StockPerformance,4887
4888,"('Diet', 'Exercise', 'ToxinExposure', 'StressLevels')",DiseaseRisk,4888
4889,"('ExplorationBudget', 'KnownReserves', 'ExtractionCosts', 'MarketPrices')",ProjectNetPresentValue,4889
4890,"('SoilNutrients', 'SunExposure', 'PestPressure', 'VarietySelection')",Yield,4890
4891,"('FamilySupport', 'StudySkills', 'SchoolCulture', 'Motivation')",AcademicAchievement,4891
4892,"('SupplyChainVisibility', 'InventoryOptimization', 'ForecastingAccuracy', 'DeliverySpeed')",CustomerExperience,4892
4893,"('Wage', 'JobSatisfaction', 'AdvancementOpportunity', 'CommuteTime')",Retention,4893
4894,"('Diet', 'Exercise', 'Genetics', 'ToxinExposure')",LifeExpectancy,4894
4895,"('Weight', 'Height', 'Age', 'Gender')",Strength,4895
4896,"('Length', 'Width', 'Material', 'Color')",Cost,4896
4897,"('Temperature', 'Pressure', 'Volume', 'Density')",Energy,4897
4898,"('Speed', 'Mass', 'Drag', 'Thrust')",Acceleration,4898
4899,"('Rainfall', 'SoilType', 'Elevation', 'Slope')",CropYield,4899
4900,"('Calories', 'Fat', 'Protein', 'Fiber')",NutritionScore,4900
4901,"('BloodPressure', 'Cholesterol', 'Weight', 'Exercise')",HeartHealth,4901
4902,"('Revenue', 'Expenses', 'Debt', 'Assets')",Profitability,4902
4903,"('TestingScore', 'StudyHours', 'Sleep', 'Stress')",GPA,4903
4904,"('Supply', 'Demand', 'Competitors', 'Ads')",Sales,4904
4905,"('MilesDriven', 'MPG', 'GasPrice', 'Maintenance')",AnnualCost,4905
4906,"('Ingredients', 'PreparationTime', 'Reviews', 'RestaurantTraffic')",MealPopularity,4906
4907,"('CloudCover', 'Humidity', 'WindSpeed', 'Season')",BeachAttendance,4907
4908,"('Tuition', 'Scholarships', 'HousingCost', 'LivingExpenses')",Affordability,4908
4909,"('UnemploymentRate', 'InterestRates', 'Inflation', 'TradePolicy')",EconomicGrowth,4909
4910,"('Size', 'Weight', 'Horsepower', 'SafetyFeatures')",CarPopularity,4910
4911,"('CrimeRate', 'PoliceBudget', 'JailCapacity', 'RehabPrograms')",PublicSafety,4911
4912,"('Emissions', 'Regulations', 'AlternativeEnergyUse', 'PublicAwareness')",EnvironmentalImpact,4912
4913,"('MovieBudget', 'StarPower', 'Reviews', 'Competition')",BoxOfficeSales,4913
4914,"('AlcoholUse', 'StressLevel', 'Diet', 'Exercise')",Healthiness,4914
4915,"('SunExposure', 'MoisturizerUse', 'Genetics', 'Smoking')",SkinAging,4915
4916,"('HardDriveCapacity', 'RAM', 'GPU', 'Display')",GamingPCPerformance,4916
4917,"('SongLength', 'Lyrics', 'Melody', 'ArtistPopularity')",MusicChartsPerformance,4917
4918,"('Fat', 'Sugar', 'Sodium', 'ServingSize')",NutritionGrade,4918
4919,"('CommuteTime', 'CareerGrowth', 'WorkCulture', 'Pay')",JobHappiness,4919
4920,"('Price', 'Quality', 'BrandLoyalty', 'Availability')",CustomerAffinity,4920
4921,"('IQ', 'EducationLevel', 'Persistence', 'Conscientiousness')",CareerSuccess,4921
4922,"('Population', 'AvgHouseholdIncome', 'Infrastructure', 'GreenSpace')",LivabilityScore,4922
4923,"('Rainfall', 'SoilMoisture', 'Sunlight', 'Fertilizer')",CropYield,4923
4924,"('Temperature', 'WindSpeed', 'CloudCover', 'Pollution')",RenewableEnergyOutput,4924
4925,"('Inventory', 'Suppliers', 'ExchangeRate', 'Tariffs')",ExportViability,4925
4926,"('LiteracyRate', 'TeacherCount', 'TechnologyAccess', 'Volunteering')",SchoolQuality,4926
4927,"('ForestCover', 'ConservationEfforts', 'Ecotourism', 'PoachingPrevalence')",BiodiversityPreservation,4927
4928,"('Trust', 'SharedValues', 'Dependability', 'CommunicationStyle')",RelationshipSuccess,4928
4929,"('LeadershipStyle', 'EmployeeEngagement', 'TrainingBudget', 'TechnologyLevels')",Productivity,4929
4930,"('Fat', 'Carbs', 'Fiber', 'Protein')",MealHealthScore,4930
4931,"('ProcessingPower', 'Memory', 'BatteryLife', 'ScreenSize')",LaptopPerformance,4931
4932,"('Age', 'Mileage', 'Accidents', 'RegularMaintenance')",UsedCarPrice,4932
4933,"('Neurons', 'Synapses', 'Hormones', 'Neurotransmitters')",BrainFunction,4933
4934,"('Appetite', 'Nutrition', 'DigestionHealth', 'ActivityLevel')",WeightGoals,4934
4935,"('Saturation', 'Hue', 'Exposure', 'Composition')",PhotoQuality,4935
4936,"('Price', 'Size', 'Age', 'Miles')",Value,4936
4937,"('Length', 'Width', 'Height', 'Weight')",Volume,4937
4938,"('Rainfall', 'Temperature', 'Elevation', 'SoilAcidity')",CropYield,4938
4939,"('Ingredients', 'PreparationTime', 'OvenTemperature', 'CookTime')",Taste,4939
4940,"('StudyHours', 'IQ', 'SchoolRanking', 'TeacherQuality')",TestScores,4940
4941,"('AdvertisingSpend', 'StoreTraffic', 'ProductQuality', 'CompetitorPrice')",Sales,4941
4942,"('MortgageRate', 'Income', 'Debt', 'CreditScore')",Affordability,4942
4943,"('CPUCores', 'RAM', 'GPUSpeed', 'StorageSpace')",Performance,4943
4944,"('Fat', 'Protein', 'Carbs', 'Fiber')",Calories,4944
4945,"('Acceleration', 'TopSpeed', 'FuelEfficiency', 'CargoSpace')",OverallRating,4945
4946,"('CriticReviews', 'AudienceScore', 'Budget', 'StarPower')",BoxOffice,4946
4947,"('CloudCover', 'Humidity', 'WindSpeed', 'AirPressure')",RainProbability,4947
4948,"('TheftRate', 'Unemployment', 'PopulationDensity', 'PoliceFunding')",CrimeRate,4948
4949,"('Emissions', 'EnergyUse', 'WasteProduction', 'RecyclingRate')",Sustainability,4949
4950,"('Neurons', 'Synapses', 'BrainVolume', 'Neurotransmitters')",Intelligence,4950
4951,"('Age', 'Income', 'Savings', 'Expenses')",RetirementReadiness,4951
4952,"('UVRays', 'OzoneConcentration', 'CloudCover', 'Location')",SkinDamageRisk,4952
4953,"('TeamPayroll', 'FanBase', 'StadiumCapacity', 'TicketPrices')",Attendance,4953
4954,"('Flavor', 'Texture', 'Aroma', 'Acidity')",CoffeeQuality,4954
4955,"('Labor', 'RawMaterials', 'EnergyCosts', 'Distribution')",ProductProfitability,4955
4956,"('Latitude', 'Precipitation', 'Temperature', 'CloudCover')",TourismAppeal,4956
4957,"('BloodPressure', 'Cholesterol', 'Smoking', 'Diet')",HeartDiseaseRisk,4957
4958,"('InterestRates', 'SupplyCosts', 'Demand', 'CompetitionLevel')",ProfitMargin,4958
4959,"('Design', 'Durability', 'Features', 'BrandReputation')",CustomerSatisfaction,4959
4960,"('threadcount', 'softness', 'durability', 'price')",sheetquality,4960
4961,"('GDPGrowth', 'Unemployment', 'Inflation', 'InterestRates')",CurrencyValue,4961
4962,"('SchoolQuality', 'InternetAccess', 'ParentEducation', 'Extracurriculars')",CollegeReadiness,4962
4963,"('Size', 'Weight', 'EnginePower', 'SafetyFeatures')",CrashTestRating,4963
4964,"('Acidity', 'HarvestTime', 'Rainfall', 'SoilNutrients')",GrapeQuality,4964
4965,"('Wages', 'LaborSupply', 'TechnologyLevel', 'Regulation')",ManufacturingCosts,4965
4966,"('FatIntake', 'FiberIntake', 'ProteinIntake', 'ActivityLevel')",WeightChange,4966
4967,"('Acreage', 'Frontage', 'Age', 'Updates')",ResaleValue,4967
4968,"('FamilyHistory', 'Diet', 'ActivityLevel', 'AlcoholUse')",DiseaseRisk,4968
4969,"('Principal', 'InterestRate', 'Term', 'CreditScore')",LoanEligibility,4969
4970,"('OperatingCosts', 'OccupancyRates', 'Amenities', 'Location')",Profitability,4970
4971,"('Precipitation', 'Sunlight', 'Temperature', 'SoilNutrients')",PlantGrowth,4971
4972,"('Size', 'ThermalEfficiency', 'OperatingCosts', 'NoiseLevel')",ApartmentQuality,4972
4973,"('ScreenSize', 'Resolution', 'RefreshRate', 'Speakers')",ViewingExperience,4973
4974,"('Fatigue', 'AttentionSpan', 'WorkEnvironment', 'BreaksTaken')",Productivity,4974
4975,"('DrillSpeed', 'Pressure', 'BitSharpness', 'Experience')",ExtractionEfficiency,4975
4976,"('Age', 'SmokingHistory', 'AirPollution', 'RadonExposure')",LungDiseaseRisk,4976
4977,"('ThreadsperInch', 'Elasticity', 'Breathability', 'Durability')",FabricQuality,4977
4978,"('ArtistSkill', 'BrushQuality', 'PaintPigmentation', 'GessoLayers')",ArtworkLongevity,4978
4979,"('Leadership', 'TeamCohesion', 'Facilities', 'Funding')",ChampionshipOdds,4979
4980,"('Firmness', 'Odor', 'Acidity', 'Sweetness')",ProduceFreshness,4980
4981,"('Spending', 'Income', 'Debt', 'PaymentHistory')",CreditScoreImprovement,4981
4982,"('StudentMotivation', 'StudyTime', 'TeachingQuality', 'SchoolResources')",LearningOutcomes,4982
4983,"('Salary', 'VacationTime', 'HealthcarePlan', 'CommuteDistance')",JobDesirability,4983
4984,"('FrostFreeDays', 'SunlightHours', 'SoilNutrients', 'Irrigation')",CropYield,4984
4985,"('WindResistance', 'FrameStrength', 'Aerodynamics', 'RiderWeight')",BikeSpeed,4985
4986,"('SmokeExposure', 'Genetics', 'Diet', 'Exercise')",CancerRisk,4986
4987,"('LegRoom', 'EntertainmentOptions', 'ServiceQuality', 'SafetyRecord')",FlightEnjoyment,4987
4988,"('RefrigerantType', 'CoilSurfaceArea', 'CompressorEfficiency', 'Insulation')",CoolingCapacity,4988
4989,"('Nitrogen', 'Phosphorus', 'Potassium', 'MulchThickness')",BloomQuality,4989
4990,"('TransportationCosts', 'TaxIncentives', 'LaborPool', 'EnergyCosts')",FactorySiteSuitability,4990
4991,"('Competition', 'BarrierstoEntry', 'CustomerLoyalty', 'InnovationLevel')",StartupSuccessOdds,4991
4992,"('CaffeineContent', 'Additives', 'pH', 'RoastLevel')",StimulationLevel,4992
4993,"('Fatigue', 'Workload', 'BreakFrequency', 'PayRate')",ShiftPerformance,4993
4994,"('TeacherRatio', 'TechnologyAccess', 'CurriculumHours', 'ParentInvolvement')",TestScores,4994
4995,"('FeedRations', 'SpaceAllowance', 'Temperature', 'Ventilation')",WeightGain,4995
4996,"('FreeCashFlow', 'ProfitMargin', 'MarketShare', 'ManagementQuality')",StockPrice,4996
4997,"('DrumTightness', 'StickType', 'PlayingSurface', 'SkillLevel')",SoundQuality,4997
4998,"('FatIntake', 'MuscleMass', 'MetabolicRate', 'CardioMinutes')",WeightLoss,4998
4999,"('MaintenanceCosts', 'NoiseLevel', 'FuelEfficiency', 'PassengerCapacity')",VehicleValue,4999
5000,"('SlopeAngle', 'SurfaceRoughness', 'SuspensionSystem', 'TireGrip')",Speed,5000
5001,"('FiberIntake', 'FatIntake', 'CaloricIntake', 'ExerciseDuration')",WeightChange,5001
5002,"('Inequality', 'SocialMobility', 'EducationAccess', 'EconomicGrowth')",LifeSatisfaction,5002
5003,"('PatientRatio', 'TechnologyLevel', 'PreventativeCareUse', 'LifestyleFactors')",HealthcareQuality,5003
5004,"('Brightness', 'RefreshRate', 'Resolution', 'Size')",ViewingExperience,5004
5005,"('InterestRates', 'ConstructionCosts', 'RentPrices', 'LocationAppeal')",DevelopmentProfitability,5005
5006,"('SpendingLevels', 'IncomeGrowth', 'SavingsRate', 'DebtAmount')",RetirementFundSize,5006
5007,"('PracticeHours', 'InstructorQuality', 'FeedbackFrequency', 'NaturalAbility')",SkillLevel,5007
5008,"('PlayerChemistry', 'CoachTactics', 'LeagueToughness', 'Payroll')",ChampionshipOdds,5008
5009,"('Fatigue', 'WorkDuration', 'BreaksTaken', 'WorkplaceInjuries')",ProductDefects,5009
5010,"('PesticideUse', 'DiggingDepth', 'Drainage', 'IrrigationFrequency')",SoilHealth,5010
5011,"('Leadership', 'EmployeeMorale', 'ProcessEfficiency', 'TechnologyLevel')",Productivity,5011
5012,"('LightConditions', 'WateringFrequency', 'Humidity', 'PotSize')",PlantHealth,5012
5013,"('FuelEfficiency', 'Horsepower', 'PassengerCapacity', 'Features')",FamilyVehicleRating,5013
5014,"('FatContent', 'FiberContent', 'ProteinContent', 'TasteProfile')",MealEnjoyment,5014
5015,"('LivingCosts', 'Weather', 'Infrastructure', 'Safety')",QualityofLife,5015
5016,"('EquipmentCosts', 'CustomerService', 'PackageSpeed', 'Reliability')",ShippingCompanyRating,5016
5017,"('NoteDuration', 'Loudness', 'Melody', 'Harmony')",SongPleasantness,5017
5018,"('FatIntake', 'MuscleMass', 'CardiovascularFitness', 'Flexibility')",HealthScore,5018
5019,"('LoanAmount', 'CreditScore', 'IncomeLevel', 'InterestRate')",Affordability,5019
5020,"('RoomSize', 'StorageSpace', 'NaturalLight', 'NoiseLevel')",ApartmentDesirability,5020
5021,"('IngredientQuality', 'Technique', 'Plating', 'TextureCombinations')",DishTastiness,5021
5022,"('Precipitation', 'SunExposure', 'HarvestTime', 'YieldPerAcre')",Profitability,5022
5023,"('EmployeePay', 'WorkEnvironment', 'AdvancementOpportunities', 'CommuteLength')",JobSatisfaction,5023
5024,"('Acidity', 'Body', 'Bouquet', 'FinishLength')",WineEnjoyment,5024
5025,"('Inequality', 'SocialMobility', 'TolerancePolicies', 'PoliticalStability')",Well,5025
5026,"('ProcessorSpeed', 'RAM', 'GraphicsCard', 'StorageCapacity')",GamingPerformance,5026
5027,"('Variety', 'DisplayCreativity', 'PricePoint', 'Location')",ProduceSales,5027
5028,"('Discipline', 'CreativeFreedom', 'CollaborationQuality', 'Deadlines')",FilmQuality,5028
5029,"('TopicRelevance', 'EvidenceQuality', 'Flow', 'GrammaticalCorrectness')",EssayScore,5029
5030,"('Housesize', 'Houseage', 'Lotsize', 'Numberofbedrooms')",Houseprice,5030
5031,"('Length', 'Width', 'Height', 'Weight')",Volume,5031
5032,"('Studytime', 'Attendancerate', 'Testscores', 'GPA')",Finalgrade,5032
5033,"('Age', 'Yearsofeducation', 'IQ', 'Hoursworkedperweek')",Salary,5033
5034,"('Rainfall', 'Temperature', 'SoilpH', 'Fertilizeramount')",Cropyield,5034
5035,"('Advertisingbudget', 'Distributioncoverage', 'Customersurveys', 'Repeatsales')",Revenue,5035
5036,"('Milesdriven', 'Gasmileage', 'Maintenancecosts', 'Insurancecosts')",Totalcarcosts,5036
5037,"('Bloodpressure', 'Cholesterol', 'Triglycerides', 'Heartrate')",Heartdiseaserisk,5037
5038,"('Moviebudget', 'Starpower', 'Criticalreviews', 'Genre')",Boxofficesales,5038
5039,"('Sugarcontent', 'Acidity', 'Carbonation', 'Color')",Sodatasterating,5039
5040,"('CPUspeed', 'RAM', 'VideocardGPU', 'Storagespace')",GamingPCperformance,5040
5041,"('Wingspan', 'Bodyweight', 'Musclemass', 'Fatpercentage')",Flightspeed,5041
5042,"('emissions', 'Energyefficiency', 'Wasteproduction', 'Wateruse')",Environmentalimpactrating,5042
