input,target,trial_id,task_id
"[2.0, 3.0, 1.0]",musicgroupings,29,495
"[1.0, 4.0, 2.0]",ensemblesections,30,495
"[6.0, 5.0, 6.0]",musicgroupings,31,495
"[5.0, 3.0, 5.0]",ensemblesections,32,495
"[4.0, 2.0, 3.0]",musicgroupings,33,495
"[3.0, 1.0, 6.0]",ensemblesections,34,495
"[2.0, 6.0, 4.0]",musicgroupings,35,495
"[1.0, 2.0, 5.0]",ensemblesections,36,495
"[6.0, 4.0, 1.0]",musicgroupings,37,495
"[5.0, 6.0, 3.0]",ensemblesections,38,495
"[4.0, 5.0, 2.0]",musicgroupings,39,495
"[3.0, 2.0, 4.0]",ensemblesections,40,495
"[2.0, 1.0, 6.0]",musicgroupings,41,495
"[1.0, 3.0, 2.0]",ensemblesections,42,495
"[6.0, 2.0, 5.0]",musicgroupings,43,495
"[5.0, 4.0, 6.0]",ensemblesections,44,495
"[4.0, 3.0, 5.0]",musicgroupings,45,495
"[3.0, 5.0, 1.0]",ensemblesections,46,495
"[2.0, 6.0, 3.0]",musicgroupings,47,495
"[1.0, 4.0, 4.0]",ensemblesections,48,495
"[6.0, 1.0, 2.0]",musicgroupings,49,495
"[5.0, 2.0, 5.0]",ensemblesections,50,495
"[4.0, 6.0, 4.0]",musicgroupings,51,495
"[3.0, 3.0, 2.0]",ensemblesections,52,495
"[2.0, 5.0, 6.0]",musicgroupings,53,495
"[1.0, 2.0, 3.0]",ensemblesections,54,495
"[6.0, 4.0, 5.0]",musicgroupings,55,495
"[5.0, 1.0, 1.0]",ensemblesections,56,495
"[4.0, 3.0, 3.0]",musicgroupings,57,495
"[3.0, 6.0, 2.0]",ensemblesections,58,495
"[2.0, 2.0, 4.0]",musicgroupings,59,495
"[1.0, 5.0, 5.0]",ensemblesections,60,495
"[6.0, 3.0, 1.0]",musicgroupings,61,495
"[5.0, 4.0, 3.0]",ensemblesections,62,495
"[4.0, 2.0, 6.0]",musicgroupings,63,495
"[3.0, 1.0, 5.0]",ensemblesections,64,495
"[2.0, 6.0, 2.0]",musicgroupings,65,495
"[1.0, 3.0, 4.0]",ensemblesections,66,495
"[6.0, 5.0, 4.0]",musicgroupings,67,495
"[5.0, 2.0, 2.0]",ensemblesections,68,495
"[4.0, 1.0, 3.0]",musicgroupings,69,495
"[3.0, 4.0, 1.0]",ensemblesections,70,495
"[2.0, 3.0, 5.0]",musicgroupings,71,495
"[1.0, 6.0, 6.0]",ensemblesections,72,495
"[6.0, 2.0, 1.0]",musicgroupings,73,495
"[5.0, 5.0, 5.0]",ensemblesections,74,495
"[4.0, 6.0, 3.0]",musicgroupings,75,495
"[3.0, 2.0, 2.0]",ensemblesections,76,495
"[2.0, 4.0, 4.0]",musicgroupings,77,495
"[1.0, 5.0, 2.0]",ensemblesections,78,495
"[6.0, 3.0, 6.0]",musicgroupings,79,495
"[5.0, 1.0, 6.0]",ensemblesections,80,495
"[4.0, 2.0, 5.0]",musicgroupings,81,495
"[3.0, 6.0, 3.0]",ensemblesections,82,495
"[2.0, 5.0, 3.0]",musicgroupings,83,495
"[1.0, 4.0, 1.0]",ensemblesections,84,495
"[6.0, 1.0, 3.0]",musicgroupings,85,495
"[5.0, 3.0, 2.0]",ensemblesections,86,495
"[4.0, 5.0, 6.0]",musicgroupings,87,495
"[3.0, 2.0, 5.0]",ensemblesections,88,495
"[2.0, 6.0, 1.0]",musicgroupings,89,495
"[1.0, 2.0, 4.0]",ensemblesections,90,495
"[6.0, 4.0, 2.0]",musicgroupings,91,495
"[5.0, 6.0, 1.0]",ensemblesections,92,495
"[4.0, 3.0, 4.0]",musicgroupings,93,495
"[3.0, 5.0, 3.0]",ensemblesections,94,495
"[2.0, 1.0, 2.0]",musicgroupings,95,495
"[1.0, 6.0, 5.0]",ensemblesections,96,495
"[6.0, 2.0, 4.0]",musicgroupings,97,495
"[5.0, 4.0, 5.0]",ensemblesections,98,495
"[4.0, 1.0, 6.0]",musicgroupings,99,495
"[2.0, 4.0, 6.0]",periodictablegroups,0,497
"[8.0, 2.0, 5.0]",elementalmetals,1,497
"[1.0, 5.0, 3.0]",periodictablegroups,2,497
"[9.0, 1.0, 8.0]",elementalmetals,3,497
"[4.0, 6.0, 2.0]",periodictablegroups,4,497
"[3.0, 3.0, 9.0]",elementalmetals,5,497
"[5.0, 2.0, 1.0]",periodictablegroups,6,497
"[6.0, 8.0, 4.0]",elementalmetals,7,497
"[2.0, 9.0, 6.0]",periodictablegroups,8,497
"[7.0, 1.0, 3.0]",elementalmetals,9,497
"[3.0, 4.0, 8.0]",elementalmetals,10,497
"[1.0, 6.0, 5.0]",periodictablegroups,11,497
"[9.0, 3.0, 2.0]",elementalmetals,12,497
"[5.0, 7.0, 1.0]",periodictablegroups,13,497
"[2.0, 2.0, 9.0]",elementalmetals,14,497
"[8.0, 5.0, 4.0]",elementalmetals,15,497
"[4.0, 1.0, 6.0]",periodictablegroups,16,497
"[6.0, 9.0, 3.0]",elementalmetals,17,497
"[3.0, 8.0, 2.0]",elementalmetals,18,497
"[1.0, 4.0, 5.0]",periodictablegroups,19,497
"[9.0, 6.0, 1.0]",elementalmetals,20,497
"[5.0, 3.0, 8.0]",elementalmetals,21,497
"[2.0, 1.0, 4.0]",periodictablegroups,22,497
"[7.0, 2.0, 6.0]",elementalmetals,23,497
"[3.0, 5.0, 9.0]",elementalmetals,24,497
"[4.0, 8.0, 3.0]",elementalmetals,25,497
"[1.0, 2.0, 7.0]",periodictablegroups,26,497
"[6.0, 4.0, 2.0]",periodictablegroups,27,497
"[9.0, 7.0, 5.0]",elementalmetals,28,497
"[5.0, 9.0, 1.0]",elementalmetals,29,497
"[2.0, 6.0, 8.0]",elementalmetals,30,497
"[3.0, 1.0, 4.0]",periodictablegroups,31,497
"[8.0, 3.0, 6.0]",elementalmetals,32,497
"[4.0, 5.0, 9.0]",elementalmetals,33,497
"[1.0, 8.0, 2.0]",periodictablegroups,34,497
"[6.0, 2.0, 5.0]",periodictablegroups,35,497
"[9.0, 1.0, 8.0]",elementalmetals,36,497
"[5.0, 4.0, 3.0]",periodictablegroups,37,497
"[2.0, 9.0, 6.0]",periodictablegroups,38,497
"[7.0, 3.0, 2.0]",elementalmetals,39,497
"[3.0, 6.0, 4.0]",periodictablegroups,40,497
"[1.0, 5.0, 7.0]",periodictablegroups,41,497
"[9.0, 8.0, 1.0]",elementalmetals,42,497
"[4.0, 2.0, 9.0]",elementalmetals,43,497
"[6.0, 7.0, 3.0]",elementalmetals,44,497
"[5.0, 1.0, 6.0]",periodictablegroups,45,497
"[2.0, 4.0, 8.0]",elementalmetals,46,497
"[3.0, 9.0, 5.0]",elementalmetals,47,497
"[1.0, 3.0, 2.0]",periodictablegroups,48,497
"[8.0, 6.0, 4.0]",elementalmetals,49,497
"[4.0, 7.0, 1.0]",periodictablegroups,50,497
"[9.0, 5.0, 2.0]",elementalmetals,51,497
"[5.0, 8.0, 6.0]",elementalmetals,52,497
"[2.0, 1.0, 3.0]",periodictablegroups,53,497
"[6.0, 9.0, 8.0]",elementalmetals,54,497
"[3.0, 4.0, 5.0]",periodictablegroups,55,497
"[1.0, 2.0, 9.0]",elementalmetals,56,497
"[7.0, 3.0, 6.0]",elementalmetals,57,497
"[4.0, 5.0, 8.0]",elementalmetals,58,497
"[2.0, 8.0, 4.0]",elementalmetals,59,497
"[9.0, 2.0, 1.0]",elementalmetals,60,497
"[5.0, 6.0, 3.0]",elementalmetals,61,497
"[1.0, 9.0, 5.0]",elementalmetals,62,497
"[3.0, 1.0, 7.0]",periodictablegroups,63,497
"[6.0, 4.0, 2.0]",periodictablegroups,64,497
"[8.0, 5.0, 9.0]",elementalmetals,65,497
"[4.0, 3.0, 1.0]",periodictablegroups,66,497
"[2.0, 6.0, 5.0]",periodictablegroups,67,497
"[9.0, 7.0, 8.0]",elementalmetals,68,497
"[5.0, 2.0, 4.0]",periodictablegroups,69,497
"[3.0, 8.0, 6.0]",elementalmetals,70,497
"[1.0, 4.0, 3.0]",periodictablegroups,71,497
"[6.0, 1.0, 9.0]",elementalmetals,72,497
"[8.0, 3.0, 5.0]",elementalmetals,73,497
"[4.0, 9.0, 2.0]",elementalmetals,74,497
"[2.0, 5.0, 7.0]",elementalmetals,75,497
"[9.0, 6.0, 3.0]",elementalmetals,76,497
"[5.0, 1.0, 8.0]",elementalmetals,77,497
"[3.0, 2.0, 4.0]",periodictablegroups,78,497
"[1.0, 7.0, 6.0]",elementalmetals,79,497
"[6.0, 8.0, 1.0]",elementalmetals,80,497
"[4.0, 3.0, 5.0]",periodictablegroups,81,497
"[2.0, 9.0, 7.0]",elementalmetals,82,497
"[8.0, 2.0, 4.0]",elementalmetals,83,497
"[5.0, 6.0, 9.0]",elementalmetals,84,497
"[1.0, 5.0, 2.0]",periodictablegroups,85,497
"[3.0, 4.0, 8.0]",elementalmetals,86,497
"[6.0, 1.0, 3.0]",periodictablegroups,87,497
"[9.0, 8.0, 5.0]",elementalmetals,88,497
"[4.0, 2.0, 6.0]",periodictablegroups,89,497
"[2.0, 3.0, 9.0]",elementalmetals,90,497
"[8.0, 7.0, 4.0]",elementalmetals,91,497
"[5.0, 9.0, 1.0]",elementalmetals,92,497
"[3.0, 6.0, 2.0]",periodictablegroups,93,497
"[1.0, 4.0, 8.0]",elementalmetals,94,497
"[6.0, 5.0, 3.0]",elementalmetals,95,497
"[4.0, 8.0, 9.0]",elementalmetals,96,497
"[2.0, 1.0, 6.0]",periodictablegroups,97,497
"[9.0, 3.0, 7.0]",elementalmetals,98,497
"[5.0, 2.0, 5.0]",periodictablegroups,99,497
"[2.0, 10.0, 5.0]",fruits,0,498
"[3.0, 12.0, 6.0]",fruits,1,498
"[1.0, 8.0, 4.0]",fruits,2,498
"[4.0, 15.0, 7.0]",fruits,3,498
"[2.0, 11.0, 5.0]",fruits,4,498
"[5.0, 18.0, 8.0]",fruits,5,498
"[3.0, 9.0, 4.0]",fruits,6,498
"[1.0, 13.0, 6.0]",fruits,7,498
"[4.0, 16.0, 7.0]",fruits,8,498
"[2.0, 10.0, 5.0]",fruits,9,498
"[6.0, 20.0, 9.0]",fruits,10,498
"[5.0, 14.0, 7.0]",fruits,11,498
"[3.0, 12.0, 6.0]",fruits,12,498
"[1.0, 11.0, 5.0]",fruits,13,498
"[4.0, 17.0, 8.0]",fruits,14,498
"[2.0, 9.0, 4.0]",fruits,15,498
"[6.0, 21.0, 10.0]",fruits,16,498
"[5.0, 15.0, 7.0]",fruits,17,498
"[3.0, 13.0, 6.0]",fruits,18,498
"[1.0, 12.0, 5.0]",fruits,19,498
"[4.0, 18.0, 8.0]",fruits,20,498
"[2.0, 10.0, 5.0]",fruits,21,498
"[6.0, 22.0, 11.0]",fruits,22,498
"[5.0, 16.0, 7.0]",fruits,23,498
"[3.0, 14.0, 6.0]",fruits,24,498
"[1.0, 13.0, 5.0]",fruits,25,498
"[4.0, 19.0, 9.0]",fruits,26,498
"[2.0, 11.0, 5.0]",fruits,27,498
"[6.0, 23.0, 12.0]",fruits,28,498
"[5.0, 17.0, 8.0]",fruits,29,498
"[3.0, 15.0, 7.0]",fruits,30,498
"[1.0, 14.0, 6.0]",fruits,31,498
"[4.0, 20.0, 10.0]",fruits,32,498
"[2.0, 12.0, 5.0]",fruits,33,498
"[6.0, 24.0, 13.0]",fruits,34,498
"[5.0, 18.0, 9.0]",fruits,35,498
"[3.0, 16.0, 8.0]",fruits,36,498
"[1.0, 15.0, 7.0]",fruits,37,498
"[4.0, 21.0, 11.0]",fruits,38,498
"[2.0, 13.0, 6.0]",fruits,39,498
"[6.0, 25.0, 14.0]",fruits,40,498
"[5.0, 19.0, 10.0]",fruits,41,498
"[3.0, 17.0, 9.0]",fruits,42,498
"[1.0, 16.0, 8.0]",fruits,43,498
"[4.0, 22.0, 12.0]",fruits,44,498
"[2.0, 14.0, 7.0]",fruits,45,498
"[6.0, 26.0, 15.0]",fruits,46,498
"[5.0, 20.0, 11.0]",fruits,47,498
"[3.0, 18.0, 10.0]",fruits,48,498
"[1.0, 17.0, 9.0]",fruits,49,498
"[8.0, 5.0, 3.0]",vegetables,50,498
"[9.0, 4.0, 2.0]",vegetables,51,498
"[7.0, 6.0, 4.0]",vegetables,52,498
"[10.0, 3.0, 1.0]",vegetables,53,498
"[8.0, 5.0, 3.0]",vegetables,54,498
"[9.0, 4.0, 2.0]",vegetables,55,498
"[7.0, 6.0, 4.0]",vegetables,56,498
"[10.0, 3.0, 1.0]",vegetables,57,498
"[8.0, 5.0, 3.0]",vegetables,58,498
"[9.0, 4.0, 2.0]",vegetables,59,498
"[11.0, 2.0, 0.0]",vegetables,60,498
"[7.0, 7.0, 5.0]",vegetables,61,498
"[10.0, 4.0, 2.0]",vegetables,62,498
"[8.0, 5.0, 3.0]",vegetables,63,498
"[9.0, 3.0, 1.0]",vegetables,64,498
"[11.0, 2.0, 0.0]",vegetables,65,498
"[7.0, 7.0, 5.0]",vegetables,66,498
"[10.0, 4.0, 2.0]",vegetables,67,498
"[8.0, 5.0, 3.0]",vegetables,68,498
"[9.0, 3.0, 1.0]",vegetables,69,498
"[11.0, 2.0, 0.0]",vegetables,70,498
"[7.0, 8.0, 6.0]",vegetables,71,498
"[10.0, 5.0, 3.0]",vegetables,72,498
"[8.0, 6.0, 4.0]",vegetables,73,498
"[9.0, 4.0, 2.0]",vegetables,74,498
"[11.0, 3.0, 1.0]",vegetables,75,498
"[7.0, 8.0, 6.0]",vegetables,76,498
"[10.0, 5.0, 3.0]",vegetables,77,498
"[8.0, 6.0, 4.0]",vegetables,78,498
"[9.0, 4.0, 2.0]",vegetables,79,498
"[11.0, 3.0, 1.0]",vegetables,80,498
"[12.0, 1.0, 0.0]",vegetables,81,498
"[7.0, 9.0, 7.0]",vegetables,82,498
"[10.0, 6.0, 4.0]",vegetables,83,498
"[8.0, 7.0, 5.0]",vegetables,84,498
"[9.0, 5.0, 3.0]",vegetables,85,498
"[12.0, 1.0, 0.0]",vegetables,86,498
"[7.0, 9.0, 7.0]",vegetables,87,498
"[10.0, 6.0, 4.0]",vegetables,88,498
"[8.0, 7.0, 5.0]",vegetables,89,498
"[9.0, 5.0, 3.0]",vegetables,90,498
"[12.0, 1.0, 0.0]",vegetables,91,498
"[7.0, 10.0, 8.0]",vegetables,92,498
"[10.0, 7.0, 5.0]",vegetables,93,498
"[8.0, 8.0, 6.0]",vegetables,94,498
"[9.0, 6.0, 4.0]",vegetables,95,498
"[12.0, 2.0, 1.0]",vegetables,96,498
"[7.0, 10.0, 8.0]",vegetables,97,498
"[10.0, 7.0, 5.0]",vegetables,98,498
"[8.0, 8.0, 6.0]",vegetables,99,498
"[0.4, 0.7, 30.0]",mammals,0,499
"[0.2, 0.9, 60.0]",birds,1,499
"[0.6, 0.5, 45.0]",mammals,2,499
"[0.1, 0.8, 75.0]",birds,3,499
"[0.5, 0.4, 20.0]",mammals,4,499
"[0.8, 0.6, 90.0]",birds,5,499
"[0.3, 0.9, 50.0]",mammals,6,499
"[0.9, 0.7, 110.0]",birds,7,499
"[0.4, 0.3, 35.0]",mammals,8,499
"[0.6, 0.8, 65.0]",birds,9,499
"[0.1, 0.5, 25.0]",mammals,10,499
"[0.7, 0.9, 100.0]",birds,11,499
"[0.5, 0.2, 40.0]",mammals,12,499
"[0.8, 0.4, 80.0]",birds,13,499
"[0.2, 0.6, 55.0]",mammals,14,499
"[0.9, 0.5, 115.0]",birds,15,499
"[0.4, 0.8, 30.0]",mammals,16,499
"[0.6, 0.7, 70.0]",birds,17,499
"[0.1, 0.4, 20.0]",mammals,18,499
"[0.7, 0.9, 105.0]",birds,19,499
"[0.5, 0.3, 45.0]",mammals,20,499
"[0.8, 0.6, 90.0]",birds,21,499
"[0.3, 0.5, 50.0]",mammals,22,499
"[0.9, 0.8, 120.0]",birds,23,499
"[0.4, 0.2, 35.0]",mammals,24,499
"[0.6, 0.9, 75.0]",birds,25,499
"[0.1, 0.7, 25.0]",mammals,26,499
"[0.7, 0.4, 100.0]",birds,27,499
"[0.5, 0.6, 40.0]",mammals,28,499
"[0.8, 0.5, 85.0]",birds,29,499
"[0.2, 0.8, 55.0]",mammals,30,499
"[0.9, 0.7, 110.0]",birds,31,499
"[0.4, 0.9, 30.0]",mammals,32,499
"[0.6, 0.4, 70.0]",birds,33,499
"[0.1, 0.6, 20.0]",mammals,34,499
"[0.7, 0.8, 105.0]",birds,35,499
"[0.5, 0.3, 45.0]",mammals,36,499
"[0.8, 0.9, 95.0]",birds,37,499
"[0.3, 0.5, 50.0]",mammals,38,499
"[0.9, 0.6, 115.0]",birds,39,499
"[0.4, 0.2, 35.0]",mammals,40,499
"[0.6, 0.7, 80.0]",birds,41,499
"[0.1, 0.5, 25.0]",mammals,42,499
"[0.7, 0.9, 100.0]",birds,43,499
"[0.5, 0.4, 40.0]",mammals,44,499
"[0.8, 0.5, 90.0]",birds,45,499
"[0.2, 0.8, 55.0]",mammals,46,499
"[0.9, 0.7, 120.0]",birds,47,499
"[0.4, 0.9, 30.0]",mammals,48,499
"[0.6, 0.4, 75.0]",birds,49,499
"[0.1, 0.6, 20.0]",mammals,50,499
"[0.7, 0.8, 110.0]",birds,51,499
"[0.5, 0.3, 45.0]",mammals,52,499
"[0.8, 0.9, 100.0]",birds,53,499
"[0.3, 0.5, 50.0]",mammals,54,499
"[0.9, 0.6, 115.0]",birds,55,499
"[0.4, 0.2, 35.0]",mammals,56,499
"[0.6, 0.7, 85.0]",birds,57,499
"[0.1, 0.5, 25.0]",mammals,58,499
"[0.7, 0.9, 105.0]",birds,59,499
"[0.5, 0.4, 40.0]",mammals,60,499
"[0.8, 0.5, 95.0]",birds,61,499
"[0.2, 0.8, 55.0]",mammals,62,499
"[0.9, 0.7, 120.0]",birds,63,499
"[0.4, 0.9, 30.0]",mammals,64,499
"[0.6, 0.4, 80.0]",birds,65,499
"[0.1, 0.6, 20.0]",mammals,66,499
"[0.7, 0.8, 110.0]",birds,67,499
"[0.5, 0.3, 45.0]",mammals,68,499
"[0.8, 0.9, 100.0]",birds,69,499
"[0.3, 0.5, 50.0]",mammals,70,499
"[0.9, 0.6, 115.0]",birds,71,499
"[0.4, 0.2, 35.0]",mammals,72,499
"[0.6, 0.7, 90.0]",birds,73,499
"[0.1, 0.5, 25.0]",mammals,74,499
"[0.7, 0.9, 105.0]",birds,75,499
"[0.5, 0.4, 40.0]",mammals,76,499
"[0.8, 0.5, 95.0]",birds,77,499
"[0.2, 0.8, 55.0]",mammals,78,499
"[0.9, 0.7, 120.0]",birds,79,499
"[0.4, 0.9, 30.0]",mammals,80,499
"[0.6, 0.4, 85.0]",birds,81,499
"[0.1, 0.6, 20.0]",mammals,82,499
"[0.7, 0.8, 110.0]",birds,83,499
"[0.5, 0.3, 45.0]",mammals,84,499
"[0.8, 0.9, 100.0]",birds,85,499
"[0.3, 0.5, 50.0]",mammals,86,499
"[0.9, 0.6, 115.0]",birds,87,499
"[0.4, 0.2, 35.0]",mammals,88,499
"[0.6, 0.7, 95.0]",birds,89,499
"[0.1, 0.5, 25.0]",mammals,90,499
"[0.7, 0.9, 105.0]",birds,91,499
"[0.5, 0.4, 40.0]",mammals,92,499
"[0.8, 0.5, 100.0]",birds,93,499
"[0.2, 0.8, 55.0]",mammals,94,499
"[0.9, 0.7, 120.0]",birds,95,499
"[0.4, 0.9, 30.0]",mammals,96,499
"[0.6, 0.4, 90.0]",birds,97,499
"[0.1, 0.6, 20.0]",mammals,98,499
"[0.7, 0.8, 115.0]",birds,99,499
"[23.0, 5.0, 11.0]",cars,0,500
"[18.0, 4.0, 9.0]",cars,1,500
"[31.0, 7.0, 13.0]",trucks,2,500
"[20.0, 3.0, 10.0]",cars,3,500
"[28.0, 6.0, 12.0]",trucks,4,500
"[22.0, 5.0, 11.0]",cars,5,500
"[35.0, 8.0, 15.0]",trucks,6,500
"[19.0, 4.0, 9.0]",cars,7,500
"[26.0, 6.0, 12.0]",trucks,8,500
"[24.0, 5.0, 11.0]",cars,9,500
"[33.0, 7.0, 14.0]",trucks,10,500
"[21.0, 4.0, 10.0]",cars,11,500
"[30.0, 6.0, 13.0]",trucks,12,500
"[25.0, 5.0, 11.0]",cars,13,500
"[38.0, 8.0, 16.0]",trucks,14,500
"[17.0, 3.0, 9.0]",cars,15,500
"[29.0, 6.0, 13.0]",trucks,16,500
"[23.0, 5.0, 11.0]",cars,17,500
"[36.0, 8.0, 15.0]",trucks,18,500
"[20.0, 4.0, 10.0]",cars,19,500
"[32.0, 7.0, 14.0]",trucks,20,500
"[22.0, 5.0, 11.0]",cars,21,500
"[39.0, 9.0, 17.0]",trucks,22,500
"[18.0, 4.0, 9.0]",cars,23,500
"[27.0, 6.0, 12.0]",trucks,24,500
"[24.0, 5.0, 11.0]",cars,25,500
"[34.0, 7.0, 15.0]",trucks,26,500
"[21.0, 4.0, 10.0]",cars,27,500
"[31.0, 6.0, 13.0]",trucks,28,500
"[26.0, 5.0, 11.0]",cars,29,500
"[40.0, 9.0, 18.0]",trucks,30,500
"[19.0, 4.0, 9.0]",cars,31,500
"[29.0, 6.0, 13.0]",trucks,32,500
"[23.0, 5.0, 11.0]",cars,33,500
"[37.0, 8.0, 16.0]",trucks,34,500
"[17.0, 3.0, 9.0]",cars,35,500
"[30.0, 6.0, 13.0]",trucks,36,500
"[25.0, 5.0, 11.0]",cars,37,500
"[42.0, 10.0, 19.0]",trucks,38,500
"[20.0, 4.0, 10.0]",cars,39,500
"[33.0, 7.0, 14.0]",trucks,40,500
"[22.0, 5.0, 11.0]",cars,41,500
"[35.0, 8.0, 15.0]",trucks,42,500
"[18.0, 4.0, 9.0]",cars,43,500
"[28.0, 6.0, 12.0]",trucks,44,500
"[24.0, 5.0, 11.0]",cars,45,500
"[38.0, 9.0, 17.0]",trucks,46,500
"[21.0, 4.0, 10.0]",cars,47,500
"[32.0, 7.0, 14.0]",trucks,48,500
"[23.0, 5.0, 11.0]",cars,49,500
"[39.0, 9.0, 17.0]",trucks,50,500
"[19.0, 4.0, 9.0]",cars,51,500
"[29.0, 6.0, 13.0]",trucks,52,500
"[26.0, 5.0, 11.0]",cars,53,500
"[40.0, 10.0, 18.0]",trucks,54,500
"[17.0, 3.0, 9.0]",cars,55,500
"[31.0, 6.0, 13.0]",trucks,56,500
"[25.0, 5.0, 11.0]",cars,57,500
"[37.0, 8.0, 16.0]",trucks,58,500
"[20.0, 4.0, 10.0]",cars,59,500
"[33.0, 7.0, 14.0]",trucks,60,500
"[22.0, 5.0, 11.0]",cars,61,500
"[42.0, 10.0, 19.0]",trucks,62,500
"[18.0, 4.0, 9.0]",cars,63,500
"[28.0, 6.0, 12.0]",trucks,64,500
"[24.0, 5.0, 11.0]",cars,65,500
"[35.0, 8.0, 15.0]",trucks,66,500
"[21.0, 4.0, 10.0]",cars,67,500
"[32.0, 7.0, 14.0]",trucks,68,500
"[23.0, 5.0, 11.0]",cars,69,500
"[39.0, 9.0, 17.0]",trucks,70,500
"[19.0, 4.0, 9.0]",cars,71,500
"[29.0, 6.0, 13.0]",trucks,72,500
"[26.0, 5.0, 11.0]",cars,73,500
"[40.0, 10.0, 18.0]",trucks,74,500
"[17.0, 3.0, 9.0]",cars,75,500
"[31.0, 6.0, 13.0]",trucks,76,500
"[25.0, 5.0, 11.0]",cars,77,500
"[37.0, 8.0, 16.0]",trucks,78,500
"[20.0, 4.0, 10.0]",cars,79,500
"[33.0, 7.0, 14.0]",trucks,80,500
"[22.0, 5.0, 11.0]",cars,81,500
"[42.0, 10.0, 19.0]",trucks,82,500
"[18.0, 4.0, 9.0]",cars,83,500
"[28.0, 6.0, 12.0]",trucks,84,500
"[24.0, 5.0, 11.0]",cars,85,500
"[35.0, 8.0, 15.0]",trucks,86,500
"[21.0, 4.0, 10.0]",cars,87,500
"[32.0, 7.0, 14.0]",trucks,88,500
"[23.0, 5.0, 11.0]",cars,89,500
"[39.0, 9.0, 17.0]",trucks,90,500
"[19.0, 4.0, 9.0]",cars,91,500
"[29.0, 6.0, 13.0]",trucks,92,500
"[26.0, 5.0, 11.0]",cars,93,500
"[40.0, 10.0, 18.0]",trucks,94,500
"[17.0, 3.0, 9.0]",cars,95,500
"[31.0, 6.0, 13.0]",trucks,96,500
"[25.0, 5.0, 11.0]",cars,97,500
"[37.0, 8.0, 16.0]",trucks,98,500
"[20.0, 4.0, 10.0]",cars,99,500
"[220.0, 120.0, 4.0]",classical,0,501
"[240.0, 100.0, 3.0]",classical,1,501
"[260.0, 140.0, 5.0]",classical,2,501
"[200.0, 130.0, 4.0]",classical,3,501
"[230.0, 110.0, 3.0]",classical,4,501
"[250.0, 150.0, 5.0]",classical,5,501
"[210.0, 120.0, 4.0]",classical,6,501
"[280.0, 160.0, 6.0]",classical,7,501
"[240.0, 140.0, 5.0]",classical,8,501
"[200.0, 110.0, 3.0]",classical,9,501
"[270.0, 170.0, 7.0]",classical,10,501
"[220.0, 130.0, 4.0]",classical,11,501
"[230.0, 150.0, 5.0]",classical,12,501
"[250.0, 120.0, 4.0]",classical,13,501
"[260.0, 160.0, 6.0]",classical,14,501
"[210.0, 140.0, 5.0]",classical,15,501
"[280.0, 180.0, 7.0]",classical,16,501
"[240.0, 130.0, 4.0]",classical,17,501
"[270.0, 150.0, 5.0]",classical,18,501
"[230.0, 120.0, 4.0]",classical,19,501
"[250.0, 170.0, 6.0]",classical,20,501
"[220.0, 140.0, 5.0]",classical,21,501
"[260.0, 180.0, 7.0]",classical,22,501
"[200.0, 130.0, 4.0]",classical,23,501
"[280.0, 160.0, 6.0]",classical,24,501
"[240.0, 150.0, 5.0]",classical,25,501
"[270.0, 170.0, 6.0]",classical,26,501
"[230.0, 140.0, 5.0]",classical,27,501
"[250.0, 180.0, 7.0]",classical,28,501
"[210.0, 130.0, 4.0]",classical,29,501
"[80.0, 90.0, 2.0]",pop,30,501
"[70.0, 100.0, 3.0]",pop,31,501
"[60.0, 80.0, 1.0]",pop,32,501
"[90.0, 110.0, 3.0]",pop,33,501
"[75.0, 95.0, 2.0]",pop,34,501
"[85.0, 105.0, 3.0]",pop,35,501
"[65.0, 85.0, 2.0]",pop,36,501
"[95.0, 115.0, 4.0]",pop,37,501
"[80.0, 100.0, 3.0]",pop,38,501
"[70.0, 90.0, 2.0]",pop,39,501
"[60.0, 80.0, 1.0]",pop,40,501
"[90.0, 110.0, 3.0]",pop,41,501
"[75.0, 95.0, 2.0]",pop,42,501
"[85.0, 105.0, 3.0]",pop,43,501
"[65.0, 85.0, 2.0]",pop,44,501
"[95.0, 115.0, 4.0]",pop,45,501
"[80.0, 100.0, 3.0]",pop,46,501
"[70.0, 90.0, 2.0]",pop,47,501
"[60.0, 80.0, 1.0]",pop,48,501
"[90.0, 110.0, 3.0]",pop,49,501
"[220.0, 130.0, 4.0]",classical,50,501
"[240.0, 150.0, 5.0]",classical,51,501
"[260.0, 170.0, 6.0]",classical,52,501
"[200.0, 120.0, 4.0]",classical,53,501
"[230.0, 140.0, 5.0]",classical,54,501
"[250.0, 160.0, 6.0]",classical,55,501
"[210.0, 130.0, 4.0]",classical,56,501
"[280.0, 180.0, 7.0]",classical,57,501
"[240.0, 150.0, 5.0]",classical,58,501
"[270.0, 170.0, 6.0]",classical,59,501
"[80.0, 90.0, 2.0]",pop,60,501
"[70.0, 100.0, 3.0]",pop,61,501
"[60.0, 80.0, 1.0]",pop,62,501
"[90.0, 110.0, 3.0]",pop,63,501
"[75.0, 95.0, 2.0]",pop,64,501
"[85.0, 105.0, 3.0]",pop,65,501
"[65.0, 85.0, 2.0]",pop,66,501
"[95.0, 115.0, 4.0]",pop,67,501
"[80.0, 100.0, 3.0]",pop,68,501
"[70.0, 90.0, 2.0]",pop,69,501
"[60.0, 80.0, 1.0]",pop,70,501
